lng,lat,type
116.344054,39.73181,3
116.445769,39.850501,41
116.665123,40.085375,4
115.995047,40.347323,41
116.306835,39.786419,2354
116.726882,40.199114,41
116.336162,39.893011,2357
116.198243,40.202741,87
116.445528,39.956415,4
116.286299,39.840289,3
116.419326,39.998546,3
116.433211,39.924551,41
116.887957,40.156338,4
116.70763,39.927239,41
116.309523,39.830695,3
117.105871,40.136532,4
115.966027,39.818525,5
116.507078,39.95838,4
116.252303,39.921843,3
116.452994,40.008109,3
116.490028,39.95087,3
116.496741,39.907977,41
116.345084,39.743572,41
116.289908,39.82429,3
116.345349,39.826568,4
116.212334,39.764121,2431
116.372557,39.941523,3
117.000487,40.256274,4
116.441161,39.970125,3
116.547709,39.890615,4
116.731129,40.248302,4
116.322699,39.851759,41
116.63166,40.142413,41
116.482524,39.909219,2354
116.555869,39.746021,41
116.399796,39.865877,2354
116.352677,39.923556,4
116.70394,39.945647,2431
116.358487,39.911106,4
116.311678,39.897003,5
116.425528,39.947883,41
117.410312,40.649449,41
116.278197,39.914172,50052
116.461684,39.925082,78
116.454903,39.824752,2357
116.450428,39.943698,2392
116.281652,39.849317,5
116.474526,39.940563,2357
117.20244,40.128065,2357
116.343932,39.935366,3
116.341994,39.897395,3
116.495566,39.826328,4
116.372374,39.845805,5
116.453063,39.862735,41
115.990798,40.359136,3
116.296385,39.94419,41
116.410224,39.968787,3
116.724657,40.083356,4
116.201782,39.910815,4
116.319866,39.784006,4
116.2155,39.913854,4
116.299018,39.99092,3
116.453155,39.89455,5
116.627776,39.861404,41
116.118964,39.82247,3
116.455894,39.76628,41
116.214175,39.717663,2431
116.436491,39.907141,3
116.288504,40.040583,3
116.396458,39.968533,4
116.068427,39.660124,41
116.699526,40.125265,78
116.090669,39.681947,2431
116.436225,39.901778,41
116.469511,39.915698,3198
116.578596,39.651746,4
116.375688,39.907221,4
116.21189,39.696067,41
116.146831,40.245594,41
116.448157,39.904452,3
116.321502,39.875297,2338
116.278642,39.873809,5
116.326842,39.679889,41
116.280845,39.87496,3
116.456862,39.881614,2431
116.642286,39.919219,4
116.489714,39.893767,41
116.385291,39.84526,41
116.306243,39.943446,3
116.313872,40.090964,41
116.533206,39.941395,2431
116.334661,39.830664,41
116.489875,39.951605,3
116.093918,39.940419,5
116.111854,40.040442,3
116.285285,39.842338,3
116.390925,40.022548,2357
117.262595,40.191641,3
116.422394,39.883138,4
116.28481,39.975264,4
116.650176,39.812037,41
116.481732,39.922921,2357
116.490143,39.95219,2357
116.658198,40.034379,4
116.460188,40.036448,3
116.274099,39.941662,2620
116.345078,39.811484,3
116.559843,39.695502,41
116.276873,39.876086,5
116.365224,39.861884,4
116.283393,39.852087,4
116.268462,39.924055,3
116.501548,39.875864,41
116.483191,39.996962,41
116.470963,39.982633,4
116.490055,39.91493,2354
116.477919,39.915416,3
116.437852,39.980988,2357
116.49729,39.786784,41
116.275412,39.954054,3
116.49581,39.913474,41
116.329062,40.019587,41
116.506975,39.931519,4
116.252921,39.886291,41
116.461432,39.93682,3
116.2889,39.93228,5
116.367239,39.976566,41
117.096238,40.138166,2354
116.417738,39.917826,3
116.569492,39.761186,2392
116.744509,40.339473,4
116.248164,39.8969,2357
116.309921,39.939839,41
116.456033,39.877663,4
116.449963,39.910106,4
116.452944,39.968341,5
116.213035,40.223311,4
116.433448,39.947432,3
116.299093,39.684191,41
116.240753,39.850138,3267
116.408271,39.994926,41
116.710572,39.908572,3
116.553649,40.063555,3
116.534611,40.021876,5
116.553916,39.924032,4
116.411137,39.900785,3198
116.328548,39.923553,1952
116.883095,39.714922,4
116.190199,39.808295,3
116.356658,39.901039,2338
116.420171,39.924261,4
116.356642,39.900378,41
116.523231,39.8701,41
116.116541,39.957196,4
116.116588,39.793945,3
116.530263,39.95874,5
116.417586,39.999316,3
116.245895,40.212928,3147
116.637733,40.080912,41
116.390082,39.883464,41
116.512165,40.007346,4
116.341454,39.550067,2431
116.340629,39.823497,41
116.389682,39.907239,3
116.445723,39.882433,41
116.48902,39.93378,41
116.333365,40.050281,41
116.504391,40.002823,5
116.4066,39.917468,41
116.117372,40.098512,5
116.15776,40.241414,3
116.404227,39.626784,5
116.465903,39.834903,41
116.456206,39.960464,41
116.261631,39.974365,5
116.366911,39.91001,3
116.67407,39.89636,5
116.199279,39.889155,41
116.420655,39.884439,4
116.72384,40.199627,4
116.455099,40.016566,41
116.474388,39.967708,3
116.665206,40.493582,41
116.358374,40.017528,41
116.452811,39.93378,41
116.309695,39.943087,4
116.055564,40.426726,41
116.451336,39.826258,3
116.657973,39.904658,41
116.48944,39.911353,3198
116.573096,40.061992,3
116.38878,39.956557,4
117.118468,40.402281,41
116.430083,39.770934,41
116.479903,39.972357,3
116.424498,39.998782,41
116.478553,39.908053,3
116.557814,40.087405,41
116.484428,39.836471,3
116.24847,39.849446,5
116.629279,40.021624,3
116.64072,39.898971,41
116.36187,39.96763,5
116.323348,40.03892,41
116.058771,39.794503,4
116.434042,39.989123,3198
116.466322,39.959803,3
116.669036,39.737715,41
116.281798,39.907408,4
116.657061,39.979175,2357
116.291612,39.92398,4
116.76699,39.806502,2392
116.352778,39.89802,2357
116.461684,39.910376,41
116.467101,39.893207,50052
116.121765,39.647347,2431
116.356032,39.950664,41
116.455871,39.956759,3
116.647666,39.810096,3
116.378196,39.862102,4
116.324465,40.031304,5
116.53295,39.864476,2431
116.483247,39.69373,2357
116.514213,39.766867,3
116.554156,39.806173,5
116.490019,39.928671,3
116.512969,39.984483,4
116.843363,40.371736,4
116.310463,39.917708,4
116.345519,40.000914,41
116.263932,39.860104,4
116.55598,39.8398,41
116.461692,39.940208,41
116.473777,40.156912,41
116.353894,39.95808,4
116.253194,39.890777,5
116.553367,40.270832,5
116.196238,39.923255,5
116.450721,39.959997,50052
116.413192,39.873148,41
116.381164,39.899347,4
116.656702,40.130393,2354
116.406762,39.911241,3198
116.876113,39.70087,1952
116.321532,39.892672,41
116.435904,39.779679,2357
116.454832,39.87157,41
116.402899,39.87187,3
116.53278,40.010207,4
116.452343,39.968094,78
116.425208,39.956992,41
116.266222,39.854085,4
116.301905,40.095412,2357
116.678375,40.028552,2431
116.187073,39.858466,5
116.327803,39.956991,2431
116.638335,40.075065,41
116.356398,39.919356,41
116.101402,39.931099,5
116.23506,40.134474,41
116.558371,39.79016,41
116.377795,39.85059,78
116.006872,40.312846,41
116.704344,39.993541,41
116.477211,39.979337,4
116.451079,39.900405,41
116.800445,39.70568,2338
116.481197,40.094653,2357
116.444892,39.875781,41
116.418739,40.032863,41
116.502841,39.80175,1952
116.426673,39.914363,3
116.34148,39.907255,4
117.115447,40.199981,41
116.68711,39.922331,3
116.491352,39.911115,4
116.469092,39.843204,41
116.61694,39.829354,2431
116.318427,39.780948,41
116.586909,40.076902,4
115.998878,39.69978,4
116.266471,40.125222,5
116.16723,39.731163,41
116.418359,39.902994,3
116.757651,40.041648,41
116.086495,40.496698,41
116.343952,39.712647,2357
116.310225,39.900962,41
116.21083,39.888835,41
116.434592,39.923926,41
116.694463,39.852407,2431
116.709883,39.90211,41
116.68996,39.759107,2357
116.58375,39.867504,41
116.199553,39.795795,3433
116.400537,39.933461,5
116.273413,39.865268,41
116.489529,39.987127,2354
116.333898,39.790533,4
116.498245,39.80001,2338
116.773807,39.768777,2424
116.321725,40.067174,4
116.233774,39.884693,4
116.232367,40.220523,41
116.082345,39.635398,5
116.276152,39.954054,41
116.497576,39.971779,4
116.773257,39.817432,2431
116.338286,39.80432,41
116.550078,39.869708,3
116.477157,39.869181,41
116.378531,39.72573,41
116.349091,39.870301,5
116.548655,39.879766,3433
116.310904,39.983416,41
116.344573,39.937319,41
116.26036,39.872138,41
116.35446,39.86235,3400
116.430106,39.908294,41
116.660391,39.900397,41
116.487226,39.900606,4
116.104969,39.716755,5
116.308074,39.961485,4
116.202224,40.203524,3
116.447035,39.840614,41
116.269049,40.123809,41
116.580273,39.910552,2357
116.392187,39.988241,4
116.174559,39.668113,41
116.547645,39.899039,41
116.398314,39.933482,4
116.50417,40.001242,5
116.449819,39.955418,4
117.25814,40.640605,3
116.465901,39.973555,2561
116.697275,39.937016,2357
116.548012,39.863498,3
117.208685,40.20111,41
116.657947,39.83689,2357
116.467803,39.828032,41
116.612174,39.765822,41
116.265107,40.028382,5
116.320144,39.675749,41
116.607741,39.84122,41
116.434898,39.908603,41
116.378433,39.838841,4
116.525077,39.951866,2338
116.34276,39.907187,3
116.336029,39.956951,2357
116.483595,40.133906,41
116.416152,40.104144,41
116.478209,39.922099,41
116.33359,39.973912,4
116.269951,39.956658,5
116.343164,39.828884,4
116.284446,39.835132,3276
116.667863,40.026445,2528
116.820263,39.658535,2357
116.274152,39.944123,2431
116.611228,39.90621,41
116.33039,39.936848,5
116.338822,40.01494,2431
116.388984,39.900474,41
116.639637,40.053941,4
116.704626,39.875552,41
116.550109,39.869712,41
116.393805,39.948187,3
116.300742,39.984122,3
116.454352,39.969576,41
116.442312,39.933629,4
116.585669,39.82443,1952
116.44184,39.858867,3
116.637427,40.320955,3
116.015694,39.688599,2431
116.346601,39.939083,5
116.353262,40.022979,3
116.34019,39.996961,3
116.327941,39.685995,2431
116.373961,39.910232,41
116.503562,40.003768,41
116.47647,39.954379,3
116.491024,39.755665,4
116.258567,39.897086,41
116.491183,39.912665,4
116.293395,39.998095,41
116.551095,40.130491,5
116.21085,39.911067,41
116.379393,39.958029,41
116.56655,40.033553,3
116.640518,39.881715,4
116.534178,39.950336,41
116.584869,40.062643,4
116.31726,40.06761,41
116.503526,40.001897,78
116.543121,39.922374,2338
116.827095,40.379149,4
116.196005,40.209903,41
116.345137,39.823401,41
116.469439,39.83968,4
116.277621,39.919748,3
116.334305,39.919012,4
116.376554,39.949754,4
116.526696,40.121292,2431
116.373832,39.912177,41
116.461443,39.934788,2354
116.486211,39.987412,4
116.32318,39.986078,5
116.589263,40.12773,41
116.313711,39.932494,4
116.451458,39.913337,78
116.348046,39.823849,78
116.754065,40.212031,41
116.413429,39.677965,2431
116.704764,39.962077,41
116.337561,39.98619,3
116.352675,39.908,41
115.620749,39.64432,41
116.338,39.976572,1952
116.015167,39.73249,41
116.361251,39.987192,41
116.72885,39.714514,41
115.981164,39.766671,2431
116.28118,40.022441,3
116.311232,39.898143,41
116.407973,39.82212,3
116.446536,39.91427,41
116.654174,39.647332,2357
116.594469,40.054419,2357
116.572822,39.833121,41
116.426146,39.93376,50052
116.535674,39.893092,41
116.649535,40.627006,41
116.453888,39.725529,3198
116.614852,40.050661,41
116.436319,39.904466,4
117.135123,40.51261,41
116.368376,39.869818,3
116.341239,40.089255,3
116.621268,40.044452,41
116.661889,40.310589,5
116.327222,39.985807,78
116.516589,40.015734,4
116.461788,39.900451,78
116.489791,39.947478,41
116.511718,39.923155,78
116.369301,39.847231,5
116.422161,40.04141,41
116.419314,39.871169,4
116.691183,39.915233,41
116.327255,39.829788,2338
116.228026,39.841773,50052
116.749351,39.902286,2431
116.363539,39.92158,41
116.461916,39.964507,5
116.442084,39.94846,4
116.31201,39.868957,41
116.543563,40.241882,5
116.328795,39.696563,41
116.429626,39.806758,2338
116.461335,39.924554,4
116.293653,39.993835,4
117.199896,40.168707,2431
116.519423,39.743663,41
116.536048,39.814169,41
116.352546,39.906542,3
116.294156,39.862437,2431
116.152671,40.092158,3
116.094505,39.728358,41
116.486469,39.981822,4
116.222534,39.717044,78
116.461363,39.895805,3
116.445648,39.877072,2357
116.841016,39.80387,2431
116.211928,39.934047,3
116.806258,40.366843,41
116.047577,40.439248,4
116.190657,39.836608,41
116.211043,40.284014,41
116.56652,39.687064,3
116.418113,40.026546,41
116.440078,39.908282,41
116.014808,39.66653,2338
116.466498,39.90275,41
116.099852,39.747317,41
116.652395,39.859776,1952
116.288794,39.978324,3
116.433385,39.949622,3
116.673135,39.941607,2357
116.652844,39.946936,4
116.6567,40.348215,5
116.325477,39.896895,3
116.273085,39.946627,3
116.121962,39.938117,41
116.333625,39.979384,3
115.83594,39.549899,4
116.489779,39.92105,4
116.542494,40.055938,2431
116.489699,39.911589,3399
116.349181,39.986655,3
116.346274,39.847098,41
116.490783,39.883397,3195
116.461776,39.911269,41
116.532408,39.837352,41
116.337856,39.77921,4
116.311927,40.029624,3
116.202026,40.22492,2417
116.55303,40.147333,3
116.822616,40.14976,41
116.399189,39.968586,2518
116.265849,40.235543,4
116.332732,39.952124,50052
116.630381,40.161276,41
116.447692,39.994739,2357
116.355101,39.942046,41
116.616729,40.046767,41
116.59719,40.00915,41
116.538139,40.244483,41
116.528701,39.930793,41
116.544915,39.87062,4
116.536158,39.919844,4
116.401977,39.825412,5
116.636077,39.89338,1952
116.383635,39.971325,5
116.471995,40.414571,4
116.387069,39.993037,2357
116.374739,40.009898,41
116.705093,39.734401,41
116.373841,39.913182,5
116.211821,39.835311,41
116.708217,40.211007,4
116.429053,39.87126,3
116.347398,39.94881,2417
116.370809,39.967925,5
116.557296,40.029609,41
116.328925,39.907458,3
116.440711,39.988196,3
116.619864,39.803213,41
116.057723,40.279151,3
116.009688,39.724057,3433
116.770896,39.842814,3400
116.52443,39.930617,4
116.432229,39.858548,1952
116.565033,40.203256,2424
116.445464,39.832045,41
116.580405,39.910579,3
116.664718,39.863504,2357
116.241538,40.172072,3
116.136328,39.710815,2357
116.344603,39.77975,41
116.476744,39.904937,41
116.054907,40.30997,41
116.471969,39.908938,3
116.37863,39.889434,41
116.846062,40.368211,3433
117.013632,40.097003,41
116.451766,39.860579,41
116.202949,39.895558,2354
116.377708,39.914996,50052
116.665442,39.841631,41
116.294087,39.86091,4
116.414786,40.041766,3
116.322724,39.884404,78
116.615698,40.128672,41
116.374329,39.851977,4
116.686441,39.74822,2431
116.502379,39.936267,41
116.2638,39.81018,3
116.450194,39.927216,2357
116.177013,40.068385,41
116.503592,39.877711,3
116.43997,39.872572,41
116.937821,40.382068,4
116.084479,39.615108,5
116.332769,39.976441,4
116.404586,39.933554,50052
116.426749,39.969233,41
116.461481,39.896722,4
116.66442,40.037196,41
116.199752,39.934966,3198
116.455131,39.693717,41
116.348723,39.882637,4
115.533561,39.608672,41
116.466426,39.971864,4
116.489936,39.972545,2338
116.292906,40.176494,41
116.359496,39.944747,41
116.996924,40.064532,41
116.661589,40.47689,41
116.422071,39.860597,4
116.66896,39.926555,2338
116.424035,39.985861,4
116.452725,39.893372,3198
116.382625,39.968602,4
116.349899,39.932444,50052
116.455417,39.947307,2357
116.140258,39.943289,41
116.543654,39.917825,5
116.275359,40.166083,41
116.509466,39.793271,3433
116.509978,39.816752,41
116.309296,39.963127,4
116.277354,40.088281,2357
116.406958,39.901073,50052
116.410075,39.67519,2402
116.478944,39.965342,4
116.345778,39.846121,2357
116.453719,40.061305,3
116.349631,39.81104,2357
116.779715,40.318129,3
116.364784,40.00117,3
116.593543,40.079215,3
116.310248,39.963349,4
116.380019,39.933974,41
116.433838,39.942601,4
116.372135,39.950998,78
116.310956,39.978935,2431
116.880767,39.800669,41
116.385199,40.021276,3
116.377562,39.91772,3
116.547011,39.895946,41
116.283735,39.974867,3
116.445828,39.881742,5
116.427973,39.962252,5
116.413413,39.832209,41
116.029013,39.671015,3
116.476202,39.905112,5
116.310096,39.929179,3
116.273518,39.717406,4
116.685964,39.930437,3433
116.358605,39.886156,3433
116.387054,39.972873,41
116.708701,40.170329,3
116.403303,40.11868,3433
116.195112,40.142476,5
116.634952,40.132716,1952
116.49507,39.826736,3
116.336527,39.923106,5
116.345648,40.015555,41
116.44938,39.954779,4
116.561193,39.787909,3246
116.563079,39.74842,41
116.380096,39.964167,2431
116.401946,39.81541,41
116.354201,40.136412,3
116.517165,39.859355,41
116.057803,39.761006,3
116.676605,40.2987,2357
116.500293,40.001809,2431
116.100562,39.72056,3031
116.346596,39.799435,2431
116.400099,39.85142,41
116.484763,39.849341,41
116.393685,39.881007,4
116.288612,39.927817,3198
116.541798,39.939988,2392
116.235068,39.955005,41
116.373221,39.899782,3
116.42398,39.862306,4
116.115084,39.65619,4
116.176741,39.766506,41
116.396407,40.0022,41
117.095465,40.152663,41
116.626085,39.859926,41
116.253765,39.895581,5
116.420333,40.061846,41
116.54872,39.88386,41
116.434052,39.819184,4
116.342482,39.743615,4
116.352348,40.044846,5
116.61094,40.033069,2354
116.48964,39.9265,4
116.471969,39.96981,3
116.361263,39.831072,3433
116.279081,39.928617,2357
116.580725,39.829643,41
116.229644,40.200571,41
116.671768,40.186805,2338
116.531801,39.923745,2431
116.467821,39.917126,78
116.301605,39.923997,41
116.642111,40.211959,3
116.325433,39.985427,4
115.90177,40.357616,41
116.461753,39.976379,41
116.142249,39.731143,41
116.374449,39.885562,41
116.415259,40.040755,3
116.478198,39.899111,4
116.631132,40.161765,3
116.327406,39.893627,4
116.282325,39.868026,41
116.1052,40.020083,41
116.273883,39.897604,3433
116.462958,40.057444,50052
116.363307,39.910654,4
116.381434,39.96904,4
116.413901,39.832221,3
116.258467,40.212833,41
116.400222,40.088183,3
116.641585,40.248439,41
116.556716,40.078139,5
116.617264,40.048679,2354
116.350898,40.023505,41
116.417312,39.996235,4
116.412595,39.861833,5
116.568717,40.1188,3
116.618658,40.023601,41
116.441374,40.020812,41
116.211516,39.912341,3
116.23931,39.973685,41
116.457074,39.896123,2431
116.328505,39.550998,41
116.623511,40.117949,3
116.523852,40.013512,4
116.303328,40.088324,41
116.273551,40.03258,41
116.190635,39.860373,5
116.31689,39.985528,5
116.310164,39.913257,3
116.661689,40.289548,5
116.518485,39.826679,2431
116.27558,39.960417,3
116.434657,39.865926,4
116.465698,39.629653,2338
116.48986,39.894084,3
116.480079,39.980807,3
116.273727,39.901706,2338
116.587615,40.073069,41
116.408583,39.938029,41
116.413577,39.865301,4
116.38919,39.987849,3
116.757254,40.297293,3276
116.031883,39.610481,2338
116.360037,39.913993,41
116.378809,39.949352,5
116.409288,39.857721,5
116.601235,40.116239,2431
116.606506,40.144137,41
116.435269,39.913823,78
116.359991,39.916788,41
116.473014,39.969118,3
116.285903,39.976016,41
116.292166,40.093779,41
116.542967,39.92644,3
116.345949,39.900233,4
116.636047,39.790274,3
116.317771,40.016418,3
116.617659,39.925505,41
116.455298,40.016516,3
116.493902,39.827758,41
116.187421,39.914624,5
116.32741,39.847755,4
116.432738,40.023833,41
116.505661,40.005601,2354
116.512069,40.011172,3
116.497607,39.900836,4
116.458689,39.978576,3
116.309833,39.92803,5
116.100036,39.935379,5
116.166487,39.924906,41
116.516358,39.921315,5
116.408118,39.968615,41
116.64357,39.889237,3433
116.553832,39.941225,3433
116.257126,39.945362,1952
116.53343,40.04156,3
116.374321,39.768737,2357
116.167291,39.801553,78
116.86712,40.37522,3433
116.293493,39.830487,4
116.085624,39.658587,5
116.822003,39.737764,4
116.445594,39.933803,41
116.461424,39.934993,41
116.107303,39.945684,5
116.48077,39.909815,4
116.87078,40.767032,3
116.365689,39.96951,4
116.855857,40.385345,2338
116.572915,39.7919,2431
116.456034,39.80888,41
116.332678,39.726623,2411
116.462309,39.923402,78
116.329879,39.700908,41
116.711036,40.102197,2431
116.430489,39.862609,5
116.463029,39.97513,78
116.357265,39.944244,3
116.400939,39.981814,41
116.619139,39.829109,41
116.362722,40.009093,2620
116.224181,39.995322,3302
116.433635,39.739627,2431
116.705305,39.876704,41
116.274641,39.931536,41
115.809294,39.592177,3
116.257606,39.818186,3
116.215564,39.90735,5
116.461799,39.910964,3
116.311684,40.017734,3
116.647459,40.137358,3
116.364913,40.008299,3
116.532605,40.040319,5
116.431472,39.971202,3
116.43775,39.903285,41
116.263388,40.139865,41
116.376525,40.081939,3
116.44714,39.840647,4
116.310454,39.89545,3
116.262343,40.00318,3
116.461066,39.873492,50052
116.684638,39.930507,2338
116.090972,39.937724,5
116.441796,39.870659,3198
116.362074,40.023074,3
116.616232,40.19863,3
116.287192,40.184371,41
116.325482,39.534889,2431
116.184653,39.746104,41
116.169059,39.924659,3
116.371985,39.948318,3
116.490515,39.906387,4
116.483245,40.136462,41
116.588233,40.067748,41
116.440978,39.933672,50052
116.43346,39.533336,3433
116.573213,40.061995,4
116.451691,39.806539,2402
116.273352,39.770144,3
116.26652,40.235643,4
116.187786,40.298042,87
116.273283,39.917572,2357
116.345504,39.783865,2431
116.088502,40.380577,1952
116.186705,39.913874,41
116.428458,39.949896,41
117.189317,40.418868,3433
116.652721,40.174161,4
116.230828,39.893702,5
116.879241,39.812163,41
116.281233,40.07754,3
116.516529,40.01285,5
116.455694,39.794298,4
116.439101,40.013907,41
116.64491,39.905492,4
116.226706,39.695429,3
116.212461,39.910141,5
116.206259,39.903827,41
116.419669,39.79933,41
116.427785,39.53741,2431
116.229811,39.894427,2357
116.273703,39.893761,2354
116.434543,39.916919,4
116.45494,39.933879,3
116.636044,40.249658,4
116.463243,39.93384,2357
116.293135,40.052657,3
116.55532,40.122305,41
116.548873,39.873225,3
116.708235,39.877608,41
116.641532,39.782995,3400
116.341117,39.845137,41
116.497481,39.907939,3
116.340128,40.0757,4
116.140582,39.899532,5
116.102577,40.003147,5
116.341669,39.893455,4
116.568114,39.940798,3
116.471731,39.822567,2357
116.446898,39.724909,41
116.707336,39.918803,3
116.54357,39.919276,41
116.435042,39.777221,3
116.627434,40.051287,4
116.306616,39.786712,3
116.809943,40.135753,3
116.101719,39.964614,5
116.387892,39.997813,41
116.344574,39.743276,41
116.353709,39.762604,2357
116.430541,39.893588,3
116.505538,39.90586,41
116.555868,39.86983,3
116.394878,39.969418,41
116.41796,40.031076,2354
116.348784,39.882808,41
116.304603,39.938187,5
116.331929,39.753506,4
116.442001,39.989315,2338
116.315793,40.1509,4
116.408528,40.020518,4
117.073187,40.168873,4
116.311225,39.897925,3
116.427757,39.667503,3
116.449614,39.92039,3
116.499394,39.823596,5
116.48986,39.946166,2338
116.582145,39.973395,41
116.337382,40.000591,4
116.361823,40.009133,2357
116.394539,39.907382,2357
116.385399,39.90717,78
116.346458,40.015139,2357
116.250716,40.075375,2431
116.614024,40.342741,4
116.282302,40.033785,50052
116.477182,39.875594,5
116.491058,39.551242,2357
116.382433,39.900141,2354
116.212111,39.932399,2518
116.29489,39.914149,3
116.310325,39.940906,3
116.159187,39.811597,4
116.288169,40.007559,41
116.531993,39.929186,4
116.288192,39.942645,3
116.289335,39.855193,3
116.283233,40.11896,41
116.286879,39.976855,3
116.29324,39.682389,2431
116.617972,40.051039,4
116.374373,39.868949,41
116.418639,39.969337,41
116.481051,39.978217,2354
116.370206,40.001449,5
116.446035,39.936474,4
116.49137,39.908774,41
116.461611,39.929183,5
116.301356,40.07877,4
116.287984,39.993721,5
116.6463,39.879153,3
116.381854,39.968081,4
116.544044,40.007411,3
116.402365,39.968779,41
116.31668,40.070736,41
116.319951,39.896268,3433
116.461608,39.916754,3
116.500784,39.907854,3
116.312803,39.897118,3004
116.371139,39.6915,41
116.207269,39.677303,3433
116.503653,39.995394,3
116.276397,39.90213,2338
116.345542,39.967708,41
116.345779,39.734287,41
116.594574,39.894184,3
116.284105,39.843975,3
116.291856,39.692971,2357
116.409037,39.91055,2354
116.374152,39.901537,3
116.296157,40.09476,41
116.355185,39.898448,3
116.48082,39.990868,4
116.275182,39.924756,3
116.473237,40.196729,5
116.081252,40.39949,41
116.371093,40.037152,41
116.796281,39.779522,2431
116.364539,39.869292,41
116.424818,39.964198,41
116.29335,39.982574,2398
116.434145,39.925574,2431
116.477187,39.805881,41
116.649153,40.170546,3
116.522885,40.02476,3433
116.344749,39.913955,41
116.186584,39.922133,41
116.274375,39.90837,50052
116.434371,39.926921,41
116.220931,39.765094,3433
116.293784,40.183436,41
116.374213,39.905921,41
116.483324,40.014058,5
116.527357,40.017775,41
116.617511,40.050399,4
116.256931,40.007024,5
116.313827,39.87802,3
116.489756,39.979943,41
116.481956,39.893328,41
116.544768,40.088126,3
116.420188,39.924292,50052
116.48967,39.912803,3
116.210669,39.891333,41
116.274581,39.933883,41
116.423265,39.822174,4
116.394942,39.968745,3
117.001212,40.077216,41
116.470028,39.920253,4
116.521102,40.236781,41
116.211738,39.938126,2431
117.161731,40.582625,2357
116.323657,39.645114,4
116.275458,39.920844,41
116.34623,39.903924,4
116.279369,40.175158,3433
116.226215,40.206154,3
116.368955,39.869914,5
116.210581,39.704848,41
116.078368,39.638876,3400
116.060011,39.595938,3
116.451311,39.923004,4
116.577781,40.126555,41
116.29795,39.818478,2357
116.413873,39.915013,4
116.303388,39.867007,5
116.376808,39.816577,2338
116.464827,39.908274,3
116.568713,40.034478,2431
115.978216,40.457648,4
116.149634,39.925326,41
116.397636,40.034751,2338
116.345187,39.733447,5
116.56948,39.916117,41
116.428574,39.858342,4
116.331199,39.768142,41
116.349562,39.931693,41
116.534228,39.757169,5
116.289384,39.966259,4
116.608947,40.143485,3
116.49874,39.894103,41
116.374307,39.871831,2357
116.019614,40.44179,41
116.310271,39.899581,41
116.379116,39.957846,5
116.526801,39.964156,3
116.215247,39.8968,41
116.439879,39.891967,41
116.445071,39.951732,5
115.950103,39.623382,41
116.632607,40.336254,1952
116.344723,40.030696,4
116.669592,39.883246,41
116.630119,40.370365,2338
116.212759,39.937329,4
116.551438,40.130139,4
116.515356,39.90774,3
116.461145,40.015312,41
116.384804,39.886541,2357
116.705116,39.928993,41
116.337005,40.089904,41
116.344558,39.967471,3
116.317695,39.975577,2354
116.324676,39.619541,2338
116.322654,40.029134,5
116.500373,39.953028,41
116.307411,39.830809,3
116.484399,39.794035,2357
116.495426,39.789311,2357
116.534941,39.70022,2392
116.530448,39.956752,3
117.087321,40.134165,4
116.36047,39.976562,4
116.319825,39.937955,4
116.46158,39.916672,2354
116.061416,40.304031,3
116.462637,40.008417,41
116.321023,39.985689,4
116.400674,40.001106,4
116.559646,39.804801,41
116.380477,40.001006,41
116.34824,39.865425,4
117.094432,40.14553,4
116.225188,40.212573,41
116.328475,39.793288,41
116.447898,40.018607,41
116.380882,39.987342,3
116.105884,39.739859,2357
116.581794,40.045066,3
115.954656,39.826527,4
116.325729,39.927344,41
117.169188,40.478189,2357
116.702154,40.121436,41
116.476962,40.018535,2357
116.591269,40.000464,41
116.543639,39.917227,3
116.461088,39.908737,5
116.427881,40.064082,4
116.491085,39.850183,3433
116.641014,39.669269,2431
116.404006,39.98828,3
116.547462,39.895236,41
116.409551,39.55654,3433
116.293874,39.678721,2431
116.356688,39.904914,41
116.348113,39.865092,3
116.451751,39.959571,41
116.261995,40.125326,5
116.34471,39.831042,41
116.543506,39.91948,3433
116.469901,39.970865,41
116.348792,39.90053,3
116.451804,40.017485,41
116.643065,40.036064,3246
116.489977,39.979562,41
116.473075,39.837664,3
116.513114,39.918005,2518
116.367498,40.009711,3433
116.421462,39.786972,4
116.512141,39.811597,4
116.454878,39.980581,78
117.009176,40.068533,3433
116.331175,39.818863,5
116.340896,39.897479,41
116.478438,39.601226,41
116.621374,40.117621,41
116.709785,39.985915,41
116.438446,39.870568,2518
116.270359,39.897389,4
116.745653,39.69813,1952
116.445769,39.893623,41
116.478145,39.928538,2354
116.295592,39.889659,3246
116.450805,40.061667,3
116.50363,39.819346,41
116.602797,40.018938,41
116.660267,39.680613,3433
116.186847,39.784598,2357
116.865457,40.38861,3246
116.574236,39.811341,41
116.376769,39.857238,41
116.285845,39.845029,4
116.283218,39.866752,3
116.365263,40.093851,41
116.462783,39.923423,41
116.538334,39.94564,4
116.396842,39.933466,41
116.266491,40.163143,4
116.355238,39.940203,3
116.229888,39.89358,41
116.589401,40.077555,41
116.660101,40.183665,41
116.313613,39.830531,41
116.29454,40.072475,2338
116.294995,39.907023,2354
116.359564,39.918528,41
116.348894,39.885238,4
116.858016,40.383631,3
116.4932,39.993731,41
116.440375,39.984992,41
116.461614,39.922343,4
116.431311,39.905009,41
116.647338,40.063834,41
116.417697,39.976737,2357
116.778817,39.819594,2357
